37734	米丝提（Memisty） 	2	33	0.000351629031372	1583
37736	胖金妹（PANGJINMEI）	1	1	4.30755976739e-05	9193
37738	叶子（Rafferty's Garden）	1	14	0.000357626382609	5019
37740	阿林 	1	1	1.09884072304e-05	1583
37741	巴拿米	2	45	0.000472501510906	1583
37742	春立枣业 	1	5	5.49420361519e-05	1583
37743	德辉	2	73	0.000769188506126	1583
37745	国兴 	1	12	0.00025088331835	12202
37746	宏源	1	20	0.000219768144607	1583
37748	黄龙 	3	45	0.000518593746624	1584
37749	迷尔（MIER） 	1	3	3.29652216911e-05	1583
37750	卡兰朵（Coldel)	4	489	0.0013645343272	6182
37751	绿树（lvshu）	2	4	3.29652216911e-05	1583
37754	呈妍	2	15	0.000231633401537	716
37756	星海湖	1	6	0.000129648436656	1584
37758	Nakabayashi	1	26	0.000396565135824	9197
37760	胖哥 	2	9	0.000777302759425	1581
37762	三运 	2	15	0.000906853219329	1581
37763	童胖子 	1	1	0.000129550459904	1581
37764	优然 	3	26	0.000405273321096	1386
37766	信测	1	32	0.00017780049673	9858
37767	沃奔	1	9	5.00063897054e-05	9858
37769	咖衣族	2	1589	7.61837429987e-05	1345
37770	佛朗戈（Flanko）	1	221	0.00112686110545	5026
37771	思魅（Smays）	1	182	0.000928003263308	5026
37773	北纬52° 	6	30	0.000839513082412	12221
37774	赫蒂（Heidi）	2	17	0.000408715865839	5019
37775	梵德宝（Van der bauwede）	1	4	2.03956761167e-05	5026
37778	TOKharoi	1	1	2.16443657552e-06	2575
37779	斯图华特（STEWART）	3	202	0.000279212318241	2575
37781	猛特尔（MTER）	1	33	0.000131821250384	2577
37782	步步为赢 	2	26	0.00181370643866	1581
37784	好棒美	2	15	0.00142505505895	1581
37785	靖港古镇 	3	16	0.000777302759425	1581
37786	口味王 	1	2	2.19768144607e-05	1583
37787	托尼魅力（TONYMOLY）	3	92	0.000264396383057	1383
37789	爱艺客	1	203	0.000197763807664	11158
37793	COTTONJ	2	138	5.74643090047e-05	1345
37794	MYQAMRA	1	686	0.00659812059364	6155
37796	三米（sunmi）	7	915	0.0259053302591	6996
37797	怡峰（E·FORM）	1	132	5.74643090047e-05	1345
37798	远波（Yuanbo）	3	3940	0.000357416344603	11731
37800	绅度（SEMDU）	4	564	0.00235060167245	5026
37801	万宝龙	7	618	0.000683255149908	5026
37802	美塑（meisu）	1	1693	0.000737023296553	1345
37803	面子时代（FACETIME）	2	1556	6.9279691067e-05	1343
37808	时间故事（TIME STORY）	1	293	0.00149398327555	5026
37813	天龙（Teenloon）	1	74	0.000275663734946	1463
37814	黛圣婕	1	157	7.58268019249e-05	1621
37815	施图霖（Stuhrling）	1	2125	0.010835202937	5026
37818	红豆居家（Hodohome）	1	3074	0.00133822186273	1345
37819	欧雷格（OREAGER）	2	250	0.000291213706273	1346
37820	品瓷（PINCH）	1	136	0.000693452987967	5026
37821	库奇世家（Gocina）	4	328	0.00122807339113	2576
37823	韩坊衣人	1	228	1.05234973773e-05	1343
37824	洛兰	2	8762	0.00360829323045	1621
37826	TOP&TOP	1	3	7.95030529172e-06	1462
37828	哈量	1	128	0.000711201986921	9858
37829	北斗	3	38	0.000107077299612	5026
37830	鹰之印	2	478	0.00254476960945	9858
37832	艾勒蒂沃（ELETTIVO）	3	224	0.000411242949348	2575
37833	mike168	5	464	0.00338703015283	12042
37834	蜘蛛王	3	1592	0.000112593408516	11730
37837	百事可乐	2	85	0.00260775081492	1585
37838	MakerBot	1	33	0.000636991854225	716
37839	宾伦（BINLUN）	3	609	0.00217723842545	5026
37840	慕妮可（Moonico）	1	1980	0.000861964635071	1345
37841	诤友 （JOYO）	1	183	0.00031555042858	2599
37843	双枪（TEAMPISTOL）	3	60	0.000650900412237	6198
37844	易宝（YIBAO）	1	106	0.000182777843877	2599
37845	洛克曼（LOCMAN）	1	46	0.000234550275342	5026
37846	爱美家（NSE）	1	10	0.000340727111656	794
37852	亚时达（EISTA）	1	202	0.00102998164389	5026
37853	古尊（GOLGEN）	1	2289	0.0116714256578	5026
37854	卡希亚	1	388	0.00274643600379	9857
37857	可大	1	137	6.61673367116e-05	1621
37858	KOSDA	1	100	0.000509891902917	5026
37860	美网（FINELINK）	1	7	0.000163383437588	686
37861	菲洛丽舍	1	4402	0.00212604829346	1621
37863	艾丝达	1	409	0.000197536063613	1621
37865	美朵嘉	1	149	7.19630158396e-05	1621
37868	高诺（Comrain）	1	29	6.27686606899e-05	2575
37869	骇客	1	1092	0.0073599784323	9196
37870	奘灵	1	3	0.000129226793022	9193
37871	威莱斯	2	4	0.000129226793022	9193
37877	IZ	1	906	0.000134532284259	11731
37878	依博客（EBOX）	3	304	0.000958700002796	2577
37879	使者（ENVOY）	3	385	0.000838862502447	2577
37880	金萝莉（GINORLY）	1	468	0.00101295631734	2575
37883	PBZ	1	836	2.4294935401e-05	1342
37884	淘牛地带（taocowzone）	2	3264	9.38377349402e-05	1342
37886	圣安娜（Sant' Anna）	3	35	0.000791886990063	5019
37889	羽车	1	2	5.10894832299e-05	5019
37892	L'ezu	3	1201	0.00166089348267	1346
37893	汉点	1	1	1.09884072304e-05	1583
37897	鲁斯顿（LucentuM）	1	23	0.000587529057144	5019
37898	奥罗玛斯（aeromax）	1	176	8.50032938776e-05	1621
37899	牧琴（MUKKI）	1	7	0.000178813191305	5019
37901	阿布利尔	2	3	4.3216145552e-05	1584
37905	菲那	1	2	5.10894832299e-05	5019
37906	九鬼	1	6	0.00015326844969	5019
37908	艾梦	1	1530	0.000738949088823	1621
37913	艾文馨（Aiveesy）	3	29	0.000687430595949	1383
37914	夏维怡（Savaiis）	1	409	0.000197536063613	1621
37916	群梦	2	1787	0.000857760510947	1621
37917	惜蜜袅	2	10909	0.000315776038359	1342
37918	艾克司（Acase）	3	441	0.000608684706495	2599
37919	维多利亚皇家卫队（VictoriaGuards）	1	22	8.78808335897e-05	2577
37921	卡尔凯恩（Carlkaien）	1	482	0.000671602901547	1346
37922	魔光球（Magiclight ball）	1	13	0.00114325916806	738
37923	速客	1	1	1.42170661662e-05	6740
37924	仟禧斋	2	288	2.56888357359e-05	11731
37925	帕莱汀（BALADY）	3	16084	0.001025427717	11730
37926	樱花（Y-hua）	1	684	0.00380048561761	9858
37927	JIDOOHOX	1	241	0.000335801450774	1346
37928	悦儿（Netsin）	2	109	0.000181053524595	2599
37930	木眠客	1	3873	0.00187055543857	1621
37931	金焊王	1	55	0.000305594603755	9858
37933	黑麦（HOMIE）	1	1	1.31774875802e-05	12260
37937	斯菲莱克	4	326	0.00131361084126	2576
37940	ZS	8	9136	0.000257596061477	1342
37941	宝丽（Parrote）	2	224	0.000846851669137	2577
37942	品舞	1	2755	0.000409090996835	11731
37943	富翔饰品（Fuxiona）	1	3	4.18010104698e-06	1346
37944	诺俪	1	682	0.000329387763776	1621
37946	玛麦斯波希米亚	2	6	3.78043248148e-05	6227
37947	O&Y	1	901	4.15862769163e-05	1343
37951	斯克拉尼波希米亚	2	20	0.000111713449123	6219
37953	巨铭	2	51	4.87102974543e-05	11158
37954	世约	1	1709	0.000825401302482	1621
37958	TOPEX	1	63	8.77821219865e-05	1346
37963	Sunnyhaha	2	1116	0.00463733493766	1466
37966	利豪（lehoo）	3	80	0.000394900146677	9849
37967	迪卢马	2	2443	0.00113160634975	1621
37968	曼伯斯（Manberce）	3	703	0.00393472270592	2576
37969	瑞驰.蔻尔（R&G）	2	69	0.000360479254113	2576
37973	五星苹果（AGGLE）	3	397	0.000496038657574	1346
37975	意百图（Ebartoo）	3	1876	4.83864443095e-05	1342
37978	尚本	1	142	0.00178706267304	671
37980	碧维姿	1	67	0.000451573768282	9196
37982	恒天宝隆	1	139	0.00093684707151	9196
37983	奇宝	1	15	0.000101098604839	9196
37985	耐尔思	1	31	8.21531546811e-05	1462
37989	梦祥银（Myshine）	2	555	0.00454943300407	6155
37990	YOME	4	916	0.00228090708999	2577
37991	英国牛津大学	1	6	2.39675000699e-05	2577
37993	尔晏（ERYAN）	1	438	0.000190677025334	1345
37994	露泊雅（LEBRAL）	1	294	0.00208106233277	9857
37996	鹭珂鸶（LOOKSEE）	1	2092	0.00091072223059	1345
37997	v博小茶	1	12	0.00025088331835	12202
38000	观自在	2	89	0.00183981100123	12202
38001	简品	3	34	0.000292697204742	12202
38006	云潞咖啡	1	41	0.00148496921405	1585
38009	Star collection	1	75	0.000196618167519	4997
38010	Babywalz	4	7	0.000144119907763	1525
38013	蚕坊俪	1	3705	0.00971293747542	4997
38016	诺宝康	1	367	0.000962118233058	4997
38017	帕雷特	1	1	2.28185469149e-05	1527
38018	熊孩子	6	134	0.00109884072304	1583
38021	孕邦	1	269	0.0007052038275	4997
38025	云腾（YUNTENG）	1	7	0.000210248092749	829
38026	霞飞（Sofea）	2	4	2.06657114516e-05	1387
38027	弗利民博士（DR.Fredman）	1	6	0.000653665976686	1384
38028	科碧（QUEBE）	1	15	7.80969339144e-05	1381
38029	白皙（SIROSE）	3	312	0.00160359037638	1381
38031	普若森（puruosen）	1	4069	0.000534588773925	11730
38034	索伦托（soriento）	2	34	0.000638618540373	5019
38035	菲比利（Fabianelli）	1	5	0.000127723708075	5019
38036	福库	2	26	0.0005402018194	1584
38037	耐思福（Nisafun）	1	32	0.000961134138283	829
38038	ONA	1	42	0.0012614885565	829
38039	草香园（CAOXIANGYUAN）	1	1	3.62187613184e-05	1585
38047	阿尔滕巴赫（ALTENBACH）	3	75	0.00211101882614	6197
38048	巴伍巴伍（Bowwow）	2	11	0.000333037300178	7000
38049	御锦臻品	3	2203	0.000924217636493	1345
38053	益富（Efool)	1	13	7.94276322623e-05	2576
38054	摩飞（Morphyrichards）	1	43	0.00435707771811	752
38057	莎琳达	1	312	0.00220847431233	9857
38061	泸州	1	525	0.00691818097961	12260
38063	Hauck	2	17	0.000594177064765	12193
38065	好佳好	1	13	0.000241698583274	6271
38067	卡圣仕（KARSIONCI）	2	16950	0.00181647195583	11730
38068	凡客居（fankeju）	1	383	0.000184978758836	1621
38072	MARSNOW	2	1079	0.00133565128901	1462
38074	艾莉诺	1	218	0.000471847173462	2575
38076	豪登奴（HORDINTINO）	5	27345	0.00263641998681	11730
38077	冠达星（Gudxon）	5	310	0.00140353861858	9852
38078	欧力派（Olipai）	1	875	0.00446155415052	5026
38079	韩尚轩	3	53	0.000250730251859	9849
38080	尼尚（Nesun）	1	756	0.00385478278605	5026
38084	简徒（JANTOUR）	1	7192	0.000209006190675	1342
38085	蓝顿豪爵（HOJUT）	1	122	0.000622068121558	5026
38092	JR GEAR	1	5	1.32505088195e-05	1462
38098	乐琦	2	14	4.65021898304e-05	12147
38101	时刻美（skmei）	2	3424	0.0163267387314	5026
38104	齐博林（Zeppelin）	1	136	0.000693452987967	5026
38105	瑞马仕（RUIMAS）	1	97	0.000494595145829	5026
38107	迪沃斯（DAVOSA）	1	90	0.000458902712625	5026
38108	标智	1	335	0.00186134895014	9858
38109	赫柏林（Herbelin）	1	203	0.00103508056292	5026
38112	澳沃新生活（Ourslife）	1	3	1.11755568221e-05	1463
38114	马登（madeng）	1	1014	0.000133220205643	11730
38115	雨菡（yuhan）	1	1	4.82973260668e-07	1621
38116	COLD STEEL	4	217	0.000442566994573	1462
38117	欧雅派	1	2658	0.00128374292686	1621
38118	金啦啦	1	867	0.00322973592159	1463
38119	雷欧时（NEOS）	1	192	0.0009789924536	5026
38120	格浪都（Glandu）	1	8	4.07913522333e-05	5026
38122	阿狸	11	463	0.000450683696757	6236
38124	86hero	1	1	1.25849484017e-05	671
38125	SUGAR	2	33	0.00226210224702	653
38126	美图（Meitu）	1	1	0.000150806816468	653
38128	雷迈（REIMAH）	1	227	0.00115745461962	5026
38129	香茗人	1	87	4.01554505185e-06	1343
38130	依魅炫	1	4943	0.000228147576912	1343
38132	草船（caochuan）	1	294	0.000127988688238	1345
38133	舒美丽姿	2	146	0.000476823757744	1463
38134	巢客	1	120	0.000447022272885	1463
38136	德利思顿	1	145	0.00102637427977	9857
38137	惠尔雅	1	92	0.000651216784405	9857
38138	奈客保罗（Naikpllo）	2	1030	0.000124549067997	11730
38140	木易华玉（MuYiHuaYu）	2	20254	0.000825632987213	1343
38141	迎梦	2	7482	0.000217201372234	1342
38144	嫣洋	1	1350	0.00353912701534	4997
38145	舒梦爱	2	137	6.23035506262e-05	1621
38146	小熊卫士（Hagen Bear）	1	435	0.000583781346374	6313
38147	妞宝（Nimble）	1	485	0.000142398531504	11842
38151	上海集藏	2	1033	0.00314218381775	6146
38154	妮娜蒂诺（Nina Tino）	2	1019	0.000111516275362	11731
38158	迪可浓	1	33	0.000399356189416	1625
38159	蒂花之秀	4	131	0.00104894271342	1386
38161	心洁	6	122	0.00116814074904	1386
38165	Hoover	1	15	0.00131914519391	738
38166	拉贝拉（LaVela）	1	1	1.31774875802e-05	12260
38167	大皇宫（GRAND PALACE）	1	1	1.31774875802e-05	12260
38168	常青藤酒庄（LA FONT DES VIGNES）	5	666	0.00294577304055	6214
38173	Mattel Games	1	3	0.000158520475561	6289
38174	威索尼可（VSONIC）	1	20	0.000252051065546	828
38177	宝曼（Balmain）	1	2379	0.00340081596711	2615
38178	超盘（Powerdisk）	1	104	0.000530287579033	5026
38183	野狼军表（Yelang）	1	142	0.000724046502142	5026
38184	净安（Cleafe）	1	54	0.000653491946317	1625
38186	奶奶的百草堂（nndbct）	3	59	0.000249910188526	1381
38187	皇爵（HOGA）	1	192	0.0009789924536	5026
38188	宝时捷（POSCER）	1	399	0.00203446869264	5026
38189	佰镀时（Badus）	1	112	0.000571078931267	5026
38193	爱彼特（Arbutus）	1	172	0.000877014073017	5026
38194	名梭（MESHOR）	1	574	0.00292677952274	5026
38197	齐柏林（Zeepelin）	1	32	0.000163165408933	5026
38200	荆仙	1	2	9.60799385088e-05	1525
38202	齐进	1	540	0.000158546818582	11842
38204	可儿可思（CROCUS）	1	6	0.000115816700768	716
38205	康迪熊（Kangdixiong）	1	340	9.98257746627e-05	11842
38206	柯林龙安	2	53	0.000605085135479	1625
38207	Glen	2	27	0.000387915297554	1527
38210	兰屋木	1	240	0.000322086260069	6313
38212	爱的米迪（IDOL MIND）	1	1072	0.000314744795407	11842
38215	良朴（liangpu）	1	213	9.27264986213e-05	1345
38218	麦森米奇（MIGHTY MOUSE）	1	1014	0.00029771569267	11842
38221	奥威时（Awsky）	1	610	0.00311034060779	5026
38225	芭芭鸭（Babaya）	2	11980	0.00345661425031	11842
38227	BKG	2	536	0.00014562818892	11842
38228	甜心妈咪（Cutemami）	2	31	7.86472670075e-05	4997
38229	爱可婴	1	45	6.03911737629e-05	6313
38230	优乐酷（Youleku）	1	661	0.000194073050153	11842
38231	登山兔（DENG SHANTU）	1	37	1.08633931251e-05	11842
38233	霹雳狗（CHARLIE DOG）	1	818	0.00024016906963	11842
38237	笨笨熊	3	840	0.00110448746682	6313
38238	阿福贝贝（Afubeibei）	2	7091	0.00400728988569	6313
38242	妮狄娅（nidiya)	1	604	0.000262942747264	1345
38243	保罗法狄（BAOLUOFADI）	4	2866	8.26492778476e-05	1342
38245	背壳（BAKAZU）	3	159	0.000635421058098	2576
38246	菲依班	1	551	0.000266118266628	1621
38249	哈索思（HARSOSY）	1	737	0.00159518975615	2575
38250	菲萝迪（FERDUCCI)	3	521	0.00186946500545	2577
38252	小旭星	1	2126	0.00102680115218	1621
38253	樱花卫浴	1	278	0.00196780723983	9857
38254	翻旧事	2	1536	0.00146715415932	11158
38257	优咪优咪（Umiumi）	1	99	0.000132860582278	6313
38258	雅培（YAPEI）	3	126	0.0011360869918	1523
38259	智慧童年	1	1689	0.000495899215898	11842
38261	哥特（Gothique）	5	467	0.00118530466607	2576
38263	佐木仙奴（Zuomonew）	2	297	0.00063201548005	2575
38264	赢冠	2	152	0.000711201986921	9858
38265	优美客	1	116	5.60248982375e-05	1621
38266	好波（HAOBO）	1	2802	0.00121981055933	1345
38267	纺颂	2	2472	0.00114706149409	1621
38268	牧惠森（MUHUISEN）	2	10229	0.00132011501607	11730
38272	CMP	2	24200	0.00103628755752	1343
38274	伊韵斯	1	1666	7.68953799585e-05	1343
38279	弗罗曼莎（Fromanza）	3	699	0.000534839066048	11158
38280	intymen	1	227	9.88211980612e-05	1345
38285	跳跳狗	1	360	0.000105697879055	11842
38287	杰美思	1	1	5.87965521702e-06	6219
38291	奥帕蒂莎（Aupadisa）	1	327	1.50929107121e-05	1343
38293	沣标（FB）	1	96	0.00288340241485	829
38295	乔沃	1	2065	6.00108153148e-05	1342
38296	蔡府	1	1	8.58148116365e-05	9195
38297	佳莉雅	1	722	3.33244083614e-05	1343
38298	易游（YIYO）	4	101	0.00149637972647	9851
38299	智镁	1	28	0.000444543231829	729
38300	艾米（iMMi）	5	80	0.00153180753289	829
38301	沃达信（vodasion）	2	10	0.000240283534571	829
38306	哎呗	1	636	0.00166732206056	4997
38310	杉木林	3	124	0.00158715339371	686
38313	ZIMMUR SCARTHIN	1	2621	0.000120974064148	1343
38314	Parrs	3	22	0.000105758553223	1383
38315	凯利达	1	3437	0.00165997909692	1621
38318	哈特丽	2	23	0.00267542259516	7001
38320	爱宝嘉（joyfaith）	2	135	0.00328205642131	6998
38321	solvit	2	7	3.70041444642e-05	7000
38324	得意鸟（Daybird）	1	549	0.00279930654701	5026
38325	美特美（Meetmee)	1	75	0.000382418927187	5026
38327	捷英飞（JOINFIT）	3	1110	0.00412005528175	1463
38328	爱伯特（ibort）	4	122	0.000298789192368	12115
38334	悦步（yuebu）	1	139	0.00326375355139	6260
38336	九文	1	3194	0.00054363107432	6745
38338	皓邦	5	2962	0.000498016444414	6745
38339	卡思哲	1	131	2.22967034239e-05	6745
38340	酷绚	1	20	4.13511060387e-05	6742
38341	驾乐士	2	859	0.00176982733846	6742
38343	暖枪	1	203	5.89936828518e-06	1342
38345	曲莎迪	3	14951	0.00102205928538	11731
38346	安逸猿	6	2255	5.42329360452e-05	1343
38348	蜗牛小怪	1	1870	8.63111407697e-05	1343
38350	polimoda	1	1131	5.22020856741e-05	1343
38355	新尚依	2	37542	0.00106676852715	1342
38357	星光尚品	5	14705	0.00240446968908	6745
38358	WELLS	1	7	1.44728871135e-05	6742
38359	轶尚品	12	834	0.00253570233672	9861
38360	劲迈龙	1	272	4.62954452771e-05	6745
38361	海派	4	183	0.000810372771475	6740
38363	特美声（TEMEISHENG）	1	7	8.82178729411e-05	828
38364	汤姆森（Tomson）	1	8	2.9801484859e-05	1463
38366	博锐克（BORKE）	4	409	0.000764106324956	1466
38367	憨憨龙（HIHILO）	1	5922	0.0189287152638	6236
38370	麦诺诗	2	583	1.37543956949e-05	1343
38371	KEIBA	1	87	0.000483395100485	9858
38373	金贝柔（BeeBees）	1	152	0.00730207532667	1525
38374	蜜菲雪（MIFEIXUE）	1	2138	9.86808657571e-05	1343
38375	古玥姬	1	357	1.64775814197e-05	1343
38377	时尚承诺	3	6437	0.000295950285891	1343
38379	OILBIRD	3	370	1.65237371099e-05	1343
38380	Lotusjoy	1	1636	7.5510709251e-05	1343
38381	9色衣都	1	3104	0.00014326726254	1343
38382	春雨江南	2	191	8.83841067023e-05	1621
38383	快士奇（Quiski）	1	138	0.000654490611854	12115
38385	静韵（JINGYUN）	1	1801	0.000784039549375	1345
38386	沃荷	2	395	0.00187013438873	9848
38387	AIBI	1	42	0.00015645779551	1463
38388	女孩脚度	1	1381	0.000205065214748	11731
38389	韦奇仕登（VIKISDEN）	3	17475	0.00183741996183	11731
38390	臻澈美（ZCM）	1	7505	0.00111442030172	11731
38391	Akarmy	3	177	0.000354369436247	2576
38393	名古缘	4	281	0.00439515605586	12041
38394	一香一天堂	1	52	0.000155253077444	1624
38395	wpkds	2	1149	0.000104502526174	1346
38396	英瀚（YOHONG）	1	65	0.00221472622577	794
38399	Fantus	2	472	1.35133312936e-05	1342
38400	帝德奴（Dsdnoo）	2	101	0.000336039982648	2576
38403	迈莱克	2	370	0.00244040083584	9197
38408	ENGLONCAESAR	1	1118	3.24901169598e-05	1342
38409	金棒棰（genpants）	1	1467	0.000638637434166	1345
38410	夏乐	1	5	0.000117401206884	6260
38412	波斯猫（Beaufycat）	2	142	0.000368364145183	1462
38416	森雷司	3	2422	6.90197028439e-05	1342
38417	诗之兰	1	125	0.000167753260452	6313
38420	零维（ZEROVE）	2	803	9.90611785548e-05	11730
38421	路依威尔	1	1416	4.11502733587e-05	1342
38423	keircyhomme	1	34892	0.00101399388279	1342
38425	九州收藏	1	206	0.000355209772062	2599
38426	火木鸟	1	681	0.00117426143094	2599
38427	琳琅世界	1	1562	0.00269338671826	2599
38429	天盃	1	2	2.63549751604e-05	12260
38434	麦狐(Maihu)	6	72	0.000247354988138	6214
38435	滇虹润芙（DIHON RunFu）	1	6	0.000158637829834	1383
38436	滇虹康王（Health King）	1	27	0.000643669392328	1386
38438	花朵的日记（huaduoriji）	1	4154	0.00180838439095	1345
38440	斐尔可（FILCO）	1	17	0.000396788348427	686
38442	美芯（timeflys）	4	25	0.000212330618075	716
38445	奥奥	2	809	0.00348678403457	1466
38446	凡斯博（FANSTBO）	2	239	0.00141136792712	2576
38450	古芊（GUQIAN）	5	11136	0.000748540005461	11731
38454	月亮人	1	313	1.44467310486e-05	1343
38455	芙芯媛	1	1538	7.09874516063e-05	1343
38456	悠漫姿	1	3962	0.000182868844775	1343
38458	茗翼	4	573	0.00209771695077	6182
38463	领梦	4	485	0.00186469795155	9848
38464	COCO NATURAL	3	167	0.00319450735452	1386
38466	卓蓝雅（ZOOLY）	4	143	0.00274155481918	1386
38468	百年六合	1	669	0.000323109111387	1621
38471	摆渡人	2	16	0.00079645010809	6995
38475	阿辉	1	5	0.000429074058182	9195
38479	达可小鸭	1	18	8.69351869203e-06	1621
38480	富蕾迪	1	10	4.82973260668e-06	1621
38481	澳茜妮	1	21	1.0142438474e-05	1621
38482	安肤奇（ANFUQI）	5	66	0.000317275659669	1383
38488	忻怿	1	1003	4.62941573219e-05	1343
38489	达维	5	975	0.000341209587989	6740
38490	炭元素	2	137	0.00026671463395	6742
38492	凯蒂琦珠宝	2	262	0.00479611900255	6145
38495	琦玮	2	1371	0.000623518479523	1621
38496	乐陶陶	2	224	0.00239484602152	6214
38497	西部崖（westscarp）	3	3473	0.000412535942522	11730
38500	A&B	1	676	0.000294286915812	1345
38502	名仁（mingren）	5	65	0.00202825063383	1585
38503	普娜（Acqua Panna）	2	53	0.00126765664614	1585
38508	臻溪	2	27	0.000276727239185	12260
38510	松口音（songkouyin）	1	1021	4.71249597465e-05	1343
38517	乖媳妇	2	15	0.000310478654592	9853
38519	利拉	2	42	0.000450524696445	1583
38521	博沃尼克	3	69	0.000132505088195	1462
38522	卡思特	2	86	0.000204885208406	1463
38523	奇多	1	8	8.7907257843e-05	1583
38524	海迎（HAYAN）	4	372	0.000795030529172	1462
38527	家家爽	3	83	0.000810814081541	1625
38528	异开（Innokids）	1	52	0.000655332770419	828
38529	青岛一木	1	2	1.25365125929e-05	9849
38530	思威琪（siweiqi）	4	55398	0.00699864858905	11731
38531	威玛斯（winmax）	7	2252	0.00325208703524	1463
38532	泰戈（Taigek）	2	2513	0.0105010399581	12147
38533	玄武盾（ArkHenry）	1	3	7.95030529172e-06	1462
38534	西武西（C5C）	5	127	0.000142661315834	6742
38535	埃特（Elite）	3	371	0.00465182739021	729
38536	派信（PISIN）	2	16	0.00180968179762	653
38538	鲍尔芬（BAUERFEIND）	3	1934	0.00613165550974	1463
38539	始祖老人 	3	3861	8.86939507703e-05	1342
38542	菲裳好	3	138	6.68206709894e-06	11731
38545	姬估紫	1	100	4.61556902512e-06	1343
38549	元之元品	2	9	8.6432291104e-05	1584
38550	水之源	1	8	4.70372417361e-05	6219
38554	松古树美	3	164	0.00365986161148	9194
38555	爱点亮（i-delight）	1	3	0.000732779677577	12346
38556	嘉俐舒（Joyous）	1	1640	0.000792076147496	1621
38558	绿兹美	2	75	0.00609285162619	9195
38565	美日阳光	1	2	3.0505010448e-05	9197
38566	福满多	3	18	0.000603227265872	653
38567	美千草	1	5	7.62625261199e-05	9197
38568	幸福使者	1	12	0.000183030062688	9197
38569	挚爱	1	14	0.000213535073136	9197
38571	华伦	2	54	0.000777877766423	9197
38573	助而康	1	5	7.62625261199e-05	9197
38576	衣织优美（yizhiyoumei）	4	76394	0.00220717744463	1342
38577	衣塑家（E-artist）	1	8080	0.000234812294307	1342
38578	BILLOW	1	46	0.000183750833869	2577
38579	索奥（Suoao）	1	743	0.00296797542532	2577
38580	菲妮诗（FANICE）	1	205	0.000443709497981	2575
38581	摩迪纳（Modina）	1	328	0.00131022333715	2577
38585	HAZZYS	1	1177	3.42047116831e-05	1342
38587	珍吾堂	3	37	0.000398406374502	1585
38588	秀娜（showna!）	1	452	0.000196771724774	1345
38589	MacDaddy	2	17	1.7446339087e-05	6313
38590	富迩泰	1	1	1.5252505224e-05	9197
38592	天下福	1	22	0.000289904726765	12260
38593	纤音	3	57	0.000823635282095	9197
38594	圣威克（Sanvik）	1	1697	4.93163939899e-05	1342
38596	名人宝宝	1	258	0.0123943120676	1525
38597	贝碧欧（Pebeo）	1	238	0.0164149251673	6279
38600	Cantaloop	1	835	0.00218901559837	4997
38601	喜洋洋与灰太狼	2	41	0.00050075112669	6234
38603	喜事缘	1	18	0.000237194776444	12260
38604	茅台镇	1	157	0.00206886555009	12260
38605	MANN	1	15	0.00226210224702	653
38606	贝谷（Begood）	4	20	7.77877173194e-05	9858
38607	优仪高	1	286	0.00158909193953	9858
38609	KES	1	206	0.0014581593216	9857
38610	宜居风尚	2	304	0.000145374951461	1621
38611	娅诗凡（Yashifan）	1	620	0.000269908118053	1345
38612	木易王子（Ammoywandz）	3	3045	0.000798850472036	12099
38613	稀奇艾玛（xairskin）	1	1127	0.00079634655702	830
38614	三少	1	360	0.000254378669501	830
38615	深达威	2	143	0.00078898970424	9858
38616	乐达	1	197	0.00109458430799	9858
38617	安泰信	1	12	6.66751862738e-05	9858
38620	火种（huozhong）	1	1	3.00354418213e-05	829
38622	福斯康姆（FOSCAM）	2	15	0.000270238968459	716
38626	贝欧宝	1	3	7.66342248448e-05	5019
38627	酸弟	1	8	8.7907257843e-05	1583
38632	臻养	3	108	0.0082382219171	9195
38633	杰翔	1	131	6.32694971476e-05	1621
38637	英乐士（LEOTOT）	3	182	0.000471883602045	4997
38638	快乐城堡（HAPPY CASTLE）	2	1029	0.000370399199079	6313
38639	凤瑞麟	7	1296	0.0122545168892	6146
38640	博基德(BOJIDE)	1	15	1.97071310122e-06	11730
38646	新冠	2	12	0.00122174709835	2641
38647	香港美心	1	1	2.55447416149e-05	5019
38648	琪轩	1	20	0.000418138863917	12202
38649	Gameking	2	71	0.000420128839511	686
38650	m:n:	2	174	0.000871915153987	5026
38653	天府名乡	1	2	2.19768144607e-05	1583
38654	依贝兹	1	11	0.000120872479534	1583
38657	咪呢小熊	6	234	0.00335052063479	1526
38662	尚芮姿	2	460	0.000231298924599	1346
38663	馨诗雅悦（xinsrv）	1	4997	0.000230639984185	1343
38664	汪星人	3	82	0.00438047559449	6995
38665	纺布者（PENNY PEI）	1	1706	4.95779423375e-05	1342
38667	质顶	2	2939	5.83543424465e-05	1342
38670	达三江	2	2802	0.000298497344398	11730
38673	军戈（CHWENGER）	2	148	0.000503317501468	2577
38679	帝皇	2	11	0.000407249032784	2641
38680	咕咕表（COOKOO）	1	6	0.000666592600822	12345
38688	明荃（Mingquan）	2	21	0.000528792766115	1383
38689	速马力（SPEEDMASTER）	2	80	0.000157134202947	6742
38691	引领美	3	66	0.000282431389838	1387
38692	恩姆花园	2	199	0.0028979554582	1527
38695	AweSome	1	98	0.000365068189523	1463
38696	万新	2	2307	0.0143608338629	11143
38697	ODE	1	2	2.6276174683e-07	11730
38699	CQS彩奇诗（caiqishi）	3	1449	0.000461455814735	1345
